peak_id,sample_id,t,z_um,y_um,x_um,confidence,det_threshold,pool_kernel_um,tta
unet:6bba_2312ac41:t20:p00013,6bba_2312ac41,20,6.5,17.875,92.625,0.9998435974121094,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00014,6bba_2312ac41,20,6.5,50.375,100.75,0.9994111061096191,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00015,6bba_2312ac41,20,6.5,61.75,97.5,0.998276948928833,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00016,6bba_2312ac41,20,8.125,22.75,102.375,0.9997530579566956,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00017,6bba_2312ac41,20,8.125,74.75,74.75,0.9996321201324463,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00018,6bba_2312ac41,20,8.125,92.625,78.0,0.9990587830543518,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00019,6bba_2312ac41,20,8.125,95.875,58.5,0.9997782111167908,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00020,6bba_2312ac41,20,9.75,56.875,86.125,0.9998509883880615,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00021,6bba_2312ac41,20,9.75,94.25,86.125,0.9998001456260681,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00022,6bba_2312ac41,20,11.375,30.875,99.125,0.9995126724243164,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00023,6bba_2312ac41,20,11.375,97.5,60.125,0.9998568296432495,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00024,6bba_2312ac41,20,13.0,40.625,97.5,0.9994687438011169,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00025,6bba_2312ac41,20,14.625,1.625,97.5,0.9997735619544983,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00026,6bba_2312ac41,20,14.625,53.625,91.0,0.9998295307159424,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00027,6bba_2312ac41,20,14.625,74.75,86.125,0.9999154806137085,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00028,6bba_2312ac41,20,14.625,87.75,65.0,0.9996367692947388,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00029,6bba_2312ac41,20,14.625,99.125,73.125,0.9996833801269531,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00030,6bba_2312ac41,20,16.25,14.625,99.125,0.9984563589096069,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00031,6bba_2312ac41,20,17.875,40.625,99.125,0.9992235898971558,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00032,6bba_2312ac41,20,17.875,43.875,79.625,0.9998077750205994,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00033,6bba_2312ac41,20,17.875,92.625,79.625,0.9998394250869751,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00034,6bba_2312ac41,20,17.875,99.125,55.25,0.9998517036437988,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00035,6bba_2312ac41,20,19.5,16.25,87.75,0.9999436140060425,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00036,6bba_2312ac41,20,19.5,48.75,66.625,0.9999946355819702,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00037,6bba_2312ac41,20,19.5,63.375,92.625,0.9990707039833069,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00038,6bba_2312ac41,20,19.5,82.875,79.625,0.999248206615448,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00039,6bba_2312ac41,20,21.125,82.875,87.75,0.9999064207077026,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00040,6bba_2312ac41,20,22.75,66.625,84.5,0.9999715089797974,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00041,6bba_2312ac41,20,22.75,102.375,76.375,0.9965816140174866,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00042,6bba_2312ac41,20,24.375,8.125,76.375,0.9999903440475464,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00043,6bba_2312ac41,20,24.375,34.125,100.75,0.9998806715011597,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00044,6bba_2312ac41,20,26.0,50.375,92.625,0.9997894167900085,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00045,6bba_2312ac41,20,27.625,78.0,78.0,0.999968409538269,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00046,6bba_2312ac41,20,29.25,19.5,95.875,0.9992278814315796,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00047,6bba_2312ac41,20,29.25,58.5,87.75,0.9999589920043945,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00048,6bba_2312ac41,20,29.25,102.375,55.25,0.9967082738876343,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00049,6bba_2312ac41,20,30.875,34.125,79.625,0.999922513961792,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00050,6bba_2312ac41,20,30.875,47.125,66.625,0.9987094402313232,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00051,6bba_2312ac41,20,30.875,102.375,39.0,0.9997957348823547,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00052,6bba_2312ac41,20,32.5,9.75,99.125,0.9989720582962036,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00053,6bba_2312ac41,20,32.5,17.875,84.5,0.9999548196792603,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00054,6bba_2312ac41,20,32.5,43.875,91.0,0.9996644258499146,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00055,6bba_2312ac41,20,32.5,74.75,58.5,0.9991471767425537,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00056,6bba_2312ac41,20,32.5,102.375,68.25,0.9996520280838013,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00057,6bba_2312ac41,20,34.125,34.125,91.0,0.9998493194580078,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00058,6bba_2312ac41,20,35.75,1.625,95.875,0.9997954964637756,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00059,6bba_2312ac41,20,35.75,27.625,99.125,0.9998196959495544,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00060,6bba_2312ac41,20,35.75,87.75,78.0,0.9999222755432129,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00061,6bba_2312ac41,20,35.75,95.875,47.125,0.9997283816337585,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00062,6bba_2312ac41,20,37.375,39.0,84.5,0.9997127652168274,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00063,6bba_2312ac41,20,37.375,91.0,69.875,0.9998688697814941,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00064,6bba_2312ac41,20,39.0,66.625,86.125,0.9999417066574097,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00065,6bba_2312ac41,20,39.0,69.875,79.625,0.9999486207962036,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00066,6bba_2312ac41,20,39.0,97.5,56.875,0.9998793601989746,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00067,6bba_2312ac41,20,40.625,47.125,68.25,0.9999523162841797,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00068,6bba_2312ac41,20,40.625,50.375,82.875,0.999862551689148,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00069,6bba_2312ac41,20,40.625,76.375,60.125,0.9998952150344849,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00070,6bba_2312ac41,20,40.625,100.75,43.875,0.9893912076950073,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00071,6bba_2312ac41,20,42.25,27.625,76.375,0.9999434947967529,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00072,6bba_2312ac41,20,42.25,40.625,86.125,0.9994105100631714,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00073,6bba_2312ac41,20,42.25,66.625,65.0,0.999823272228241,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00074,6bba_2312ac41,20,42.25,87.75,45.5,0.999833345413208,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00075,6bba_2312ac41,20,43.875,22.75,91.0,0.9995602965354919,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00076,6bba_2312ac41,20,43.875,60.125,76.375,0.9999339580535889,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00077,6bba_2312ac41,20,45.5,71.5,43.875,0.9999932050704956,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00078,6bba_2312ac41,20,45.5,97.5,66.625,0.9997496008872986,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00079,6bba_2312ac41,20,47.125,39.0,89.375,0.9998759031295776,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00080,6bba_2312ac41,20,47.125,55.25,82.875,0.9999620914459229,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00081,6bba_2312ac41,20,48.75,0.0,97.5,0.9997401833534241,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00082,6bba_2312ac41,20,48.75,55.25,60.125,0.9997634291648865,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00083,6bba_2312ac41,20,48.75,91.0,65.0,0.9998753070831299,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00084,6bba_2312ac41,20,50.375,43.875,63.375,0.9995748400688171,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00085,6bba_2312ac41,20,50.375,82.875,66.625,0.9999027252197266,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00086,6bba_2312ac41,20,50.375,86.125,74.75,0.9978740215301514,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00087,6bba_2312ac41,20,50.375,95.875,40.625,0.9998400211334229,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00088,6bba_2312ac41,20,52.0,8.125,89.375,0.9999783039093018,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00089,6bba_2312ac41,20,52.0,32.5,84.5,0.9998522996902466,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00090,6bba_2312ac41,20,52.0,69.875,48.75,0.9998868703842163,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00091,6bba_2312ac41,20,52.0,74.75,55.25,0.9998114705085754,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00092,6bba_2312ac41,20,52.0,82.875,76.375,0.9978793859481812,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00093,6bba_2312ac41,20,52.0,87.75,52.0,0.9998536109924316,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00094,6bba_2312ac41,20,53.625,22.75,89.375,0.9999550580978394,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00095,6bba_2312ac41,20,53.625,71.5,71.5,0.9999606609344482,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00096,6bba_2312ac41,20,53.625,102.375,29.25,0.9999467134475708,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00097,6bba_2312ac41,20,55.25,17.875,58.5,0.9999980926513672,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00098,6bba_2312ac41,20,55.25,81.25,43.875,0.9999042749404907,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00099,6bba_2312ac41,20,55.25,87.75,53.625,0.9997634291648865,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00100,6bba_2312ac41,20,56.875,45.5,79.625,0.9997945427894592,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00101,6bba_2312ac41,20,56.875,100.75,56.875,0.9997900128364563,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00102,6bba_2312ac41,20,58.5,45.5,65.0,0.9894275069236755,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00103,6bba_2312ac41,20,58.5,55.25,61.75,0.9999328851699829,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00104,6bba_2312ac41,20,58.5,63.375,76.375,0.999866247177124,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00105,6bba_2312ac41,20,60.125,87.75,66.625,0.9999533891677856,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00106,6bba_2312ac41,20,61.75,17.875,81.25,0.9998420476913452,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00107,6bba_2312ac41,20,61.75,37.375,63.375,0.9998873472213745,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00108,6bba_2312ac41,20,63.375,8.125,87.75,0.9999778270721436,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00109,6bba_2312ac41,20,63.375,61.75,71.5,0.9999419450759888,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00110,6bba_2312ac41,20,63.375,71.5,65.0,0.9999144077301025,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00111,6bba_2312ac41,20,63.375,76.375,52.0,0.9999451637268066,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00112,6bba_2312ac41,20,65.0,95.875,50.375,0.9998877048492432,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00113,6bba_2312ac41,20,66.625,26.0,79.625,0.9997007846832275,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00114,6bba_2312ac41,20,66.625,39.0,73.125,0.9996147155761719,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00115,6bba_2312ac41,20,69.875,45.5,56.875,0.9999058246612549,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00116,6bba_2312ac41,20,69.875,45.5,76.375,0.9998977184295654,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00117,6bba_2312ac41,20,69.875,79.625,63.375,0.9999693632125854,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00118,6bba_2312ac41,20,71.5,1.625,87.75,0.9996633529663086,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00119,6bba_2312ac41,20,71.5,22.75,65.0,0.999961256980896,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00120,6bba_2312ac41,20,71.5,55.25,68.25,0.9999110698699951,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00121,6bba_2312ac41,20,71.5,68.25,47.125,0.9999555349349976,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00122,6bba_2312ac41,20,71.5,82.875,40.625,0.9999039173126221,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00123,6bba_2312ac41,20,71.5,87.75,55.25,0.9996347427368164,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00124,6bba_2312ac41,20,73.125,99.125,52.0,0.9998517036437988,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00125,6bba_2312ac41,20,74.75,4.875,79.625,0.9995286464691162,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00126,6bba_2312ac41,20,74.75,56.875,60.125,0.9997076392173767,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00127,6bba_2312ac41,20,76.375,17.875,79.625,0.9999051094055176,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00128,6bba_2312ac41,20,76.375,66.625,37.375,0.9999042749404907,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00129,6bba_2312ac41,20,76.375,86.125,27.625,0.9999279975891113,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00130,6bba_2312ac41,20,76.375,97.5,45.5,0.9997084736824036,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00131,6bba_2312ac41,20,78.0,52.0,35.75,0.999993085861206,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00132,6bba_2312ac41,20,78.0,71.5,63.375,0.9999724626541138,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00133,6bba_2312ac41,20,78.0,79.625,53.625,0.9999040365219116,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00134,6bba_2312ac41,20,79.625,1.625,76.375,0.9998488426208496,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00135,6bba_2312ac41,20,79.625,92.625,32.5,0.999940037727356,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00136,6bba_2312ac41,20,81.25,91.0,52.0,0.9996533393859863,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00137,6bba_2312ac41,20,82.875,16.25,68.25,0.9996803998947144,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00138,6bba_2312ac41,20,82.875,42.25,73.125,0.999024510383606,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00139,6bba_2312ac41,20,82.875,79.625,17.875,0.9999936819076538,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00140,6bba_2312ac41,20,84.5,42.25,63.375,0.9998846054077148,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00141,6bba_2312ac41,20,84.5,58.5,61.75,0.9999611377716064,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00142,6bba_2312ac41,20,84.5,82.875,47.125,0.9997815489768982,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00143,6bba_2312ac41,20,86.125,27.625,69.875,0.9998791217803955,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00144,6bba_2312ac41,20,86.125,29.25,50.375,0.9998998641967773,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00145,6bba_2312ac41,20,87.75,102.375,11.375,0.9998316764831543,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00146,6bba_2312ac41,20,89.375,71.5,53.625,0.9996656179428101,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00147,6bba_2312ac41,20,89.375,76.375,32.5,0.9997292160987854,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00148,6bba_2312ac41,20,89.375,100.75,39.0,0.9999406337738037,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00149,6bba_2312ac41,20,91.0,6.5,66.625,0.9999163150787354,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00150,6bba_2312ac41,20,92.625,0.0,78.0,0.972448468208313,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00151,6bba_2312ac41,20,92.625,14.625,52.0,0.9999312162399292,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00152,6bba_2312ac41,20,92.625,61.75,50.375,0.9998706579208374,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00153,6bba_2312ac41,20,92.625,81.25,42.25,0.9999165534973145,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00154,6bba_2312ac41,20,92.625,84.5,24.375,0.9996150732040405,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00155,6bba_2312ac41,20,92.625,94.25,35.75,0.999278724193573,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00156,6bba_2312ac41,20,94.25,14.625,69.875,0.999961256980896,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00157,6bba_2312ac41,20,95.875,3.25,66.625,0.9997915625572205,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00158,6bba_2312ac41,20,95.875,29.25,60.125,0.9998268485069275,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00159,6bba_2312ac41,20,95.875,40.625,60.125,0.9999220371246338,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00160,6bba_2312ac41,20,95.875,48.75,52.0,0.9999288320541382,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00161,6bba_2312ac41,20,97.5,66.625,26.0,0.9999077320098877,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00162,6bba_2312ac41,20,97.5,97.5,3.25,0.9999409914016724,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00163,6bba_2312ac41,20,99.125,17.875,32.5,0.9999945163726807,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00164,6bba_2312ac41,20,99.125,63.375,40.625,0.9998220801353455,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00165,6bba_2312ac41,20,99.125,76.375,35.75,0.9993670582771301,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00166,6bba_2312ac41,20,99.125,78.0,43.875,0.999417781829834,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00167,6bba_2312ac41,20,99.125,95.875,24.375,0.9999018907546997,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00168,6bba_2312ac41,20,100.75,3.25,56.875,0.9998962879180908,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00169,6bba_2312ac41,20,100.75,16.25,43.875,0.9998553991317749,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00170,6bba_2312ac41,20,100.75,19.5,56.875,0.9999014139175415,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00171,6bba_2312ac41,20,100.75,29.25,37.375,0.9988490343093872,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00172,6bba_2312ac41,20,100.75,32.5,50.375,0.9998779296875,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00173,6bba_2312ac41,20,100.75,39.0,37.375,0.9999278783798218,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00174,6bba_2312ac41,20,100.75,43.875,16.25,0.9999972581863403,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00175,6bba_2312ac41,20,100.75,47.125,45.5,0.9998061060905457,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00176,6bba_2312ac41,20,100.75,60.125,55.25,0.9947205781936646,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00177,6bba_2312ac41,20,100.75,65.0,45.5,0.999592125415802,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00178,6bba_2312ac41,20,100.75,76.375,13.0,0.9996113181114197,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00179,6bba_2312ac41,20,100.75,89.375,37.375,0.9998476505279541,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00180,6bba_2312ac41,20,102.375,84.5,29.25,0.9995951056480408,0.97,3.0,xy_d4_8_view
unet:6bba_2312ac41:t20:p00181,6bba_2312ac41,20,102.375,100.75,17.875,0.9987961053848267,0.97,3.0,xy_d4_8_view
unet:6bba_2819ca14:t61:p00000,6bba_2819ca14,61,6.5,97.5,92.625,0.9989781379699707,0.97,3.0,xy_d4_8_view
unet:6bba_2819ca14:t61:p00001,6bba_2819ca14,61,6.5,100.75,102.375,0.9775702953338623,0.97,3.0,xy_d4_8_view
unet:6bba_2819ca14:t61:p00002,6bba_2819ca14,61,8.125,89.375,94.25,0.9999983310699463,0.97,3.0,xy_d4_8_view
unet:6bba_2819ca14:t61:p00003,6bba_2819ca14,61,17.875,37.375,100.75,0.9999921321868896,0.97,3.0,xy_d4_8_view
unet:6bba_2819ca14:t61:p00004,6bba_2819ca14,61,17.875,99.125,102.375,0.9994738698005676,0.97,3.0,xy_d4_8_view
unet:6bba_2819ca14:t61:p00005,6bba_2819ca14,61,21.125,78.0,102.375,0.9993512034416199,0.97,3.0,xy_d4_8_view
unet:6bba_2819ca14:t61:p00006,6bba_2819ca14,61,24.375,4.875,99.125,0.9999954700469971,0.97,3.0,xy_d4_8_view
unet:6bba_2819ca14:t61:p00007,6bba_2819ca14,61,26.0,87.75,84.5,0.9999887943267822,0.97,3.0,xy_d4_8_view
unet:6bba_2819ca14:t61:p00008,6bba_2819ca14,61,27.625,78.0,102.375,0.9995207786560059,0.97,3.0,xy_d4_8_view
unet:6bba_2819ca14:t61:p00009,6bba_2819ca14,61,27.625,102.375,76.375,0.9981681108474731,0.97,3.0,xy_d4_8_view
unet:6bba_2819ca14:t61:p00010,6bba_2819ca14,61,29.25,34.125,79.625,0.9999994039535522,0.97,3.0,xy_d4_8_view
unet:6bba_2819ca14:t61:p00011,6bba_2819ca14,61,32.5,76.375,79.625,0.998177170753479,0.97,3.0,xy_d4_8_view
unet:6bba_2819ca14:t61:p00012,6bba_2819ca14,61,32.5,89.375,63.375,0.9999206066131592,0.97,3.0,xy_d4_8_view
unet:6bba_2819ca14:t61:p00013,6bba_2819ca14,61,34.125,34.125,102.375,0.9999552965164185,0.97,3.0,xy_d4_8_view
unet:6bba_2819ca14:t61:p00014,6bba_2819ca14,61,34.125,60.125,86.125,0.9999862909317017,0.97,3.0,xy_d4_8_view
unet:6bba_2819ca14:t61:p00015,6bba_2819ca14,61,35.75,97.5,45.5,0.9999938011169434,0.97,3.0,xy_d4_8_view
unet:6bba_2819ca14:t61:p00016,6bba_2819ca14,61,37.375,53.625,42.25,0.9999998807907104,0.97,3.0,xy_d4_8_view
unet:6bba_2819ca14:t61:p00017,6bba_2819ca14,61,39.0,0.0,102.375,0.9870721697807312,0.97,3.0,xy_d4_8_view
unet:6bba_2819ca14:t61:p00018,6bba_2819ca14,61,39.0,1.625,63.375,0.999972939491272,0.97,3.0,xy_d4_8_view
unet:6bba_2819ca14:t61:p00019,6bba_2819ca14,61,39.0,19.5,97.5,0.9998466968536377,0.97,3.0,xy_d4_8_view
unet:6bba_2819ca14:t61:p00020,6bba_2819ca14,61,40.625,73.125,58.5,0.9999538660049438,0.97,3.0,xy_d4_8_view
unet:6bba_2819ca14:t61:p00021,6bba_2819ca14,61,40.625,100.75,21.125,0.9999942779541016,0.97,3.0,xy_d4_8_view
unet:6bba_2819ca14:t61:p00022,6bba_2819ca14,61,42.25,30.875,87.75,0.9999735355377197,0.97,3.0,xy_d4_8_view
unet:6bba_2819ca14:t61:p00023,6bba_2819ca14,61,43.875,78.0,43.875,0.9999680519104004,0.97,3.0,xy_d4_8_view
unet:6bba_2819ca14:t61:p00024,6bba_2819ca14,61,45.5,61.75,3.25,0.9999916553497314,0.97,3.0,xy_d4_8_view
unet:6bba_2819ca14:t61:p00025,6bba_2819ca14,61,45.5,71.5,0.0,0.9982553124427795,0.97,3.0,xy_d4_8_view
unet:6bba_2819ca14:t61:p00026,6bba_2819ca14,61,45.5,95.875,3.25,0.9999884366989136,0.97,3.0,xy_d4_8_view
